CD_UF;NM_UF;SG_UF;CD_MUNIC;NM_MUNIC;IDCQ0001;OCORRENCIA;CD_LQ;PREFIXO;NM_CQ;CD_AGLOM;NM_AGLOM;CD_TQ;NM_TQ;P_FCP;Lat_d;Long_d
32;ESPÍRITO SANTO;ES;3202801;Itapemirim;02841;1;3202801028411;COMUNIDADE QUILOMBOLA;GRAUNA;00001;COMUNIDADE QUILOMBOLA GRAÚNA;;;01420.006253/2010-99;-21.0270342212;-40.9138510507
32;ESPÍRITO SANTO;ES;3201605;Conceição da Barra;03602;1;3201605036021;COMUNIDADE QUILOMBOLA;LAJINHA;;;;;;-18.7084158194;-39.7966216664
32;ESPÍRITO SANTO;ES;3204906;São Mateus;03669;1;3204906036691;COMUNIDADE QUILOMBOLA;LINHARINHO;;;;;;-18.7822696944;-39.8687426389
32;ESPÍRITO SANTO;ES;3201605;Conceição da Barra;03670;3;3201605036703;COMUNIDADE QUILOMBOLA;LINHARINHO;;;;;01420.002079/2005-48;-18.5840710687;-39.7383800472
32;ESPÍRITO SANTO;ES;3201605;Conceição da Barra;03670;1;3201605036701;COMUNIDADE QUILOMBOLA;LINHARINHO;00011;COMUNIDADE QUILOMBOLA LINHARINHO;152;LINHARINHO;01420.002079/2005-48;-18.5407133532;-39.7971021884
32;ESPÍRITO SANTO;ES;3201605;Conceição da Barra;03670;2;3201605036702;COMUNIDADE QUILOMBOLA;LINHARINHO;;;152;LINHARINHO;01420.002079/2005-48;-18.5489888131;-39.7893360717
32;ESPÍRITO SANTO;ES;3204906;São Mateus;03960;1;3204906039601;COMUNIDADE QUILOMBOLA;MATA SEDE;;;;;01420.002132/2006-91;-18.706012361;-40.1598259592
32;ESPÍRITO SANTO;ES;3202405;Guarapari;04089;2;3202405040892;COMUNIDADE QUILOMBOLA;MOCAMBO;;;;;;-20.521314472;-40.4815825264
32;ESPÍRITO SANTO;ES;3202405;Guarapari;04089;1;3202405040891;COMUNIDADE QUILOMBOLA;MOCAMBO;;;;;01420.101936/2019-97;-20.5146445831;-40.5094888453
32;ESPÍRITO SANTO;ES;3201209;Cachoeiro de Itapemirim;04142;1;3201209041421;COMUNIDADE QUILOMBOLA;MONTE ALEGRE;00008;COMUNIDADE QUILOMBOLA DE MONTE ALEGRE;148;MONTE ALEGRE;01420.001511/2005-83;-20.7310386522;-41.270361147
